test_id,geometry,reynolds,velocity,pressure_gradient,expected_regime,hash,simulation_time,entropy_time,total_time,velocity_stats,tree_nodes,tree_depth,navigation_path,path_length,velocity_field_shape,success
3929,cavity,5391.046496804163,0.5,-0.25,turbulent,3368b998e2977583cb83085ea4a650ec87f8e9a610a0e4f5981f8408d6d09cd4,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3790,cavity,3000.0,2.0,-0.05,turbulent,28e9aec0cc60063c1ddeab9537cb19ff83a96cf08ae3b77b6e34daf74bba648f,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4409,cavity,49999.99999999999,1.0,-0.25,turbulent,1b9abfb60551f61c1a90e672a7a3fcdea959f2ae25ec64e00120da214bfc842d,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1782,channel,951.0526315789473,1.0,-0.15,laminar,d2b08b4f10d10b5752b095c050872dffee24a6829b7754d278d0b5ead67c7818,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3645,cavity,2357.142857142857,2.5,-0.05,transition,aaeb85405c49f0a7381d50174974ca07c34333e4bb94b56cd39bdc1296dd8ef0,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3425,cavity,1500.0,0.5,-0.05,laminar,fbe897d188083a0cbea5f181f92333bfda9dde8a9888bbf2e7692cc127947deb,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
600,pipe,2035.7142857142858,0.5,-0.05,transition,407142065424e39d43dbd1ea244d5b1d99d8a975a5357b661f23f2d29bd4bd90,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3368,cavity,1264.7368421052631,2.0,-0.2,laminar,69752fe371394136c3a172495a9bb559ea0659f97d29f78cf8a1044d2eabf474,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2108,channel,2142.857142857143,1.0,-0.2,transition,88f8e5224f40290fa142aac34b69a5212134c44265721ba1d759c50eed97a7bc,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3291,cavity,1029.4736842105262,2.0,-0.1,laminar,f44d9234c4f77c896df0c6e5201af88f7ee37a66708b071620a4e25b632793e6,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2310,channel,3000.0,1.5,-0.05,turbulent,61a3700bb9972da7932dd352e4c668a6d1c6fb84a0548947ec8e26209598322b,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3710,cavity,2678.5714285714284,1.5,-0.05,turbulent,0bcd3023188cc3ee479fc323590bc95afa22cce714e798275b6c7a2e3012d1cf,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1857,channel,1186.3157894736842,1.0,-0.15,laminar,e4fb674502ceed54eb5f69a06146fac9d02967228175cb9ac86a0b746613a8b2,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3430,cavity,1500.0,1.0,-0.05,laminar,c0d466cf8caae08f26747c1fbd729ea631d5f686ef9bebcbb5ba3159b3e30606,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1485,channel,10.0,1.5,-0.05,laminar,1edb8720962ab72539dbb3f2bc44103a6d622ff5f17b809b12e50fa1bf027476,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3991,cavity,6815.438554189565,2.0,-0.1,turbulent,97b32ff7fffedafd412b5f34dcf89d1c7a16b4b3001db7813013fd15f30b6cd6,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3030,cavity,245.26315789473682,1.0,-0.05,laminar,017f5fcb1c512ff8a0de2bd2310e92fe7215b7205d4bf5b55cbc1e7504a7dcfc,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3817,cavity,3000.0000000000014,2.0,-0.15,turbulent,dee11f5f9301db1077bd99b572a6df8e966316d2b1efbeb6b407dcbbf46280bb,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3330,cavity,1186.3157894736842,1.0,-0.05,laminar,dd0183e332fa9860c447512e25f8aa551949240b9ddfaec5ee3b655787305d0d,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
744,pipe,2571.4285714285716,2.0,-0.25,turbulent,2ef7478d5e9c5505fe15810e1b9a03230b4f26033deb033be2821b663afcb433,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2284,channel,2892.857142857143,1.0,-0.25,turbulent,f521a159158152d93742005beecc97bbf3d0253925f8975705bdd07eabb6a4f6,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3243,cavity,872.6315789473684,2.0,-0.2,laminar,9f069acce02b0277ae7e51814604159f6acb052c7a3dd217f71c2f7e97770cc6,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3668,cavity,2464.285714285714,2.0,-0.2,transition,eb634af01d538aed2a346e109916900dc87589f30091152d9d3a1664cd28943d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3431,cavity,1500.0,1.0,-0.1,laminar,d95a8ba8a864b089021dc67371d1dc2d8ea4fd7cf56f979be20795dd2cf7ba6c,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3166,cavity,637.3684210526316,2.0,-0.1,laminar,eab8d3ca4a6662705dd20f95610864206bf349c4cf2243ead0e0020c0849354d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1860,channel,1186.3157894736842,1.5,-0.05,laminar,6d805e9cb102af8c555a7e379247ebc6e5d8ca5b0baaffb762767181b5f2b329,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3127,cavity,558.9473684210526,0.5,-0.15,laminar,80b05052a62a4be6f7aedd6c522a5847db64e73f2842b374ea268802f4ba1d52,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
76,pipe,245.26315789473682,0.5,-0.1,laminar,9a1fe6abb869dd804a9c9a653cc41af91c8c9860cf1aac41a3aa64bc7bfadae8,0.0009992122650146484,0.0,0.0009992122650146484,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4203,cavity,19574.338205844306,0.5,-0.2,turbulent,8a50a79e82530b221cc3c90bbdb2f985663d222c5042b19166476454e7346961,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1093,pipe,8616.175489020434,2.0,-0.2,turbulent,e9053fca7f1a22f10b45d6a7aefea2f5e6e006a5af19251e05f8b70fc563c2fa,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
102,pipe,323.6842105263158,0.5,-0.15,laminar,8388156156c08f2a2387d26cf4514d09d275d5f1afb6807745d5a73b310b5719,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4049,cavity,8616.175489020434,2.5,-0.25,turbulent,aa0b230f8f02ec1ac6e657aa30b57c890caefc7a1242b4131ac7e6753cfbb02e,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4101,cavity,12247.448713915892,0.5,-0.1,turbulent,12359a6fc1e64db80c34a15ed577ad7148b4a2522648bd3a8bc28fa88c0e7e4d,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1352,pipe,31284.451574100145,0.5,-0.15,turbulent,9c7c5d817d7203a79b99e18deb5ec44ca2a4841c7291ce71d8138954d8fc2a0f,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2132,channel,2250.0,1.0,-0.15,transition,94044c8fd54e593205088484a6b0c5270343a9cca170b19407c798eba7f68a71,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
44,pipe,88.42105263157895,2.0,-0.25,laminar,6fd78ae64f7201b1a1d991ec0a596ba7e97e1e589415d131bb3945169241df3c,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3218,cavity,794.2105263157895,2.0,-0.2,laminar,45d1fa89d49380799e48591854fc96a064a72b33283181d7af85325980b2652e,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2987,cavity,88.42105263157895,1.5,-0.15,laminar,f0200f9be40546e7ffb983700eed2930bc85a963ff7423b1c0904ccf4f08972a,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
393,pipe,1186.3157894736842,2.0,-0.2,laminar,7c6dfa091ce779e0ddf74222368ed591be6701749188f36369b78476dcfd51b1,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
314,pipe,951.0526315789473,1.5,-0.25,laminar,c7ada592152f4f1087a2c77609eb85ccf9a4498de9c7804a1b497681f3a0dc1e,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
591,pipe,1928.5714285714284,2.0,-0.1,transition,65cff0ddfef7bf446aa7442709469a256a883cdb22ec0c0407e5baa2783f4166,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3709,cavity,2678.5714285714284,1.0,-0.25,turbulent,f40f48a6ecfb30633309fb8d1df831e04771bb094709250c2719a317b7ba312d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2825,channel,31284.451574100145,0.5,-0.05,turbulent,f9fd1cc5786ef44e2eed286529985d6b9a340bf058328857ad12cbc737404b91,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1843,channel,1107.8947368421052,2.0,-0.2,laminar,dfe0ecec540d00a78a5d1024d55c84441765cab4fcbde2474b29ab22d2cfd4ad,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2718,channel,17409.116166580472,2.0,-0.2,turbulent,e596f8b39834661d5ffd890ed9839620841cd183b5deffe816aa0c85de4dcbc4,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
95,pipe,245.26315789473682,2.5,-0.05,laminar,bf2c1fcec82b82e86ecdacb17bb7083a819f4daa5e4bb709988fbba64faaabc4,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
731,pipe,2571.4285714285716,1.0,-0.1,turbulent,aff4c5158cf23f3de99c9fc6cb97f5fb9ca44d83fcfc01f7e542238cb6a2ebc9,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
356,pipe,1107.8947368421052,1.0,-0.1,laminar,529fe5800bb8ac6f7d582687099f09601e9a0db205a18f8c5b556776227a4a0c,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1049,pipe,6815.438554189565,2.5,-0.25,turbulent,cda5d9030b9ea02628143390779f1b3f574a442a634d366e91ea18c84d392dd9,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1232,pipe,17409.116166580472,1.0,-0.15,turbulent,1fae383106648e08ff179043d97f41b2c3e1af5f23d890f9517e2d36af361c0d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3120,cavity,480.52631578947364,2.5,-0.05,laminar,60d27c9459d828e3cefc2ccd798cc33ef19a00ae12420e8f28ed1ec0140bca37,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1379,pipe,35175.3891372923,0.5,-0.25,turbulent,6c1d740d4b71a5b40aeca2f2fe596119b64fdb3e48d929b3b111f897befa38a4,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3877,cavity,4264.3451480959675,0.5,-0.15,turbulent,524b48cbb20e2e1668194e27c7bfa741fbd3a0d66574a8abc7a4486e4171c2dd,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1682,channel,637.3684210526316,1.0,-0.15,laminar,473a1a4139f5dcad1a2ceeb524083dbfa8afb836cff8d2ba747c89d0b24ac024,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
263,pipe,794.2105263157895,1.5,-0.2,laminar,466dfaf1bb478843fae72de13666e7733f56e2a06566f9e61b40fdf7d26d3cf1,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4216,cavity,19574.338205844306,2.0,-0.1,turbulent,01a8d8bb2e09143ef74faa45880c4a54a46e083206b9def5cd8439f77fd150f3,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
4333,cavity,35175.3891372923,1.0,-0.2,turbulent,423d4757ddd515d48c35b19d01b9daa557fe22061f1e8ac64f88231ea89258ed,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1487,channel,10.0,1.5,-0.15,laminar,e8163128f361af903d2070a082d429fedb4862cce9d89de10159fcffa16b0825,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1451,pipe,49999.99999999999,0.5,-0.1,turbulent,508b5e88e204db4c9e6ba828c3fae30c497d7854ee99dfaa6036183a3956c5d0,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2513,channel,6815.438554189565,1.5,-0.2,turbulent,36c2b6e18922325362134b50be7286e56506438551cd23985730c39ee9bc683b,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1738,channel,794.2105263157895,1.5,-0.2,laminar,918a1f78825b9216b69f2c41bfdb71f55c5308d981c889f7d3f83fea910c8369,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
18,pipe,10.0,2.0,-0.2,laminar,183954973d413bda871ed693b4540d5b856d4e1aa76b64d021abbbf4b2278efc,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2359,channel,3373.118661259842,1.0,-0.25,turbulent,318f82ad9e9a5d5a6f92bee12f99321eb880f048c196205c2b9093b77ad5e0be,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2863,channel,35175.3891372923,1.5,-0.2,turbulent,981bcd88fe81d19ea996dedd3df80a3c657c3cb403a1b619f0de9010f577437b,0.0010142326354980469,0.0,0.0010142326354980469,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1335,pipe,27823.91138509389,1.5,-0.05,turbulent,056e304a8537ca36f3c3bb7deee5e331d572e4f9198e19c00d8dbff92db4cf17,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
515,pipe,1607.142857142857,2.0,-0.05,transition,652b7d1ac18e3a6d6d16ffa20e2e0c4457754b68ff6a3e1934638dac4de6855c,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2189,channel,2464.285714285714,1.5,-0.25,transition,70a42e50623b5f480f6f9c3b3ae3910295e1921bf72274173b77454ffa7d03f7,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3794,cavity,3000.0,2.0,-0.25,turbulent,dbfbd2cb4790ab5f6dcce76528f86fb3445d2fe13d09034c3815ba9e614f7de2,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
539,pipe,1714.2857142857142,1.5,-0.25,transition,8e2e1065c4abe3477f6a36448bba1e331e882edfe36b6d6be2ffd56e56f36111,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
209,pipe,637.3684210526316,1.0,-0.25,laminar,7816915d4a2e31f3770f964af8b1cc13a052d6a36aaefd79cfb91024b392f7b0,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
